row_num,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,podtsl_code,region,product_id,category,sub_category,product_name,sales
1,3745,CA-2015-113047,2015-10-24,2015-10-24,Same Day,AP-10915,Arthur Prichep,Consumer,united states,rock hill,south carolina,29730,South,OFF-FA-10002763,Office Supplies,Fasteners,advantus map pennant flags and round head tacks,11.85
1,4079,CA-2016-100685,2016-12-19,2016-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,united states,omaha,nebraska,68104,Central,OFF-PA-10001289,Office Supplies,Paper,white computer printout paper by universal,116.28
1,6996,CA-2016-166800,2016-11-19,2016-11-26,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,united states,las vegas,nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,hoover commercial soft guard upright vacuum and disposable filtration bags,31.08
1,22,CA-2017-137330,2017-12-09,2017-12-13,Standard Class,KB-16585,Ken Black,Corporate,united states,fremont,nebraska,68025,Central,OFF-AR-10000246,Office Supplies,Art,newell 318,19.46
1,2554,CA-2017-155439,2017-09-14,2017-09-18,Standard Class,PN-18775,Parhena Norris,Home Office,united states,columbia,south carolina,29203,South,OFF-PA-10000029,Office Supplies,Paper,xerox 224,25.92
1,9148,US-2017-165505,2017-01-23,2017-01-27,Standard Class,CB-12535,Claudia Bergmann,Corporate,united states,burlington,vermont,,East,OFF-AR-10003477,Office Supplies,Art,4009 highlighters,8.04
1,6183,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,united states,columbia,south carolina,29203,South,OFF-BI-10000050,Office Supplies,Binders,"angle-d binders with locking rings, label holders",14.6
1,1867,CA-2018-118857,2018-04-15,2018-04-18,First Class,AH-10075,Adam Hart,Corporate,united states,henderson,nevada,89015,West,FUR-FU-10004460,Furniture,Furnishings,"howard miller 12"" round wall clock",196.45
1,2593,CA-2018-128300,2018-11-24,2018-11-26,Second Class,RS-19765,Roland Schwarz,Corporate,united states,summerville,south carolina,29483,South,TEC-PH-10002807,Technology,Phones,motorla hx550 universal bluetooth headset,79.1
1,6242,CA-2018-141572,2018-05-28,2018-05-31,Second Class,LO-17170,Lori Olson,Corporate,united states,concord,new hampshire,3301,East,FUR-FU-10001185,Furniture,Furnishings,"advantus employee of the month certificate frame, 11 x 13-1/2",247.44
1,7896,CA-2018-124744,2018-06-21,2018-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,united states,wheeling,west virginia,26003,East,OFF-BI-10000145,Office Supplies,Binders,zipper ring binder pockets,6.24
1,4367,CA-2018-111332,2018-05-20,2018-05-22,Second Class,NC-18340,Nat Carroll,Consumer,united states,fargo,north dakota,58103,Central,OFF-AR-10000657,Office Supplies,Art,"binney & smith inktank desk highlighter, chisel tip, yellow, 12/box",21.5
1,2314,CA-2018-122035,2018-07-20,2018-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,united states,sioux falls,south dakota,57103,Central,OFF-LA-10004093,Office Supplies,Labels,avery 486,14.62
1,9275,US-2015-134054,2015-10-10,2015-10-10,Same Day,FC-14335,Fred Chung,Corporate,united states,albuquerque,new mexico,87105,West,OFF-AR-10000937,Office Supplies,Art,"dixon ticonderoga core-lock colored pencils, 48-color set",255.85
1,3582,CA-2018-117807,2018-10-01,2018-10-07,Standard Class,DK-13090,Dave Kipp,Consumer,united states,fremont,nebraska,68025,Central,OFF-PA-10000994,Office Supplies,Paper,xerox 1915,104.85
1,9156,CA-2015-102645,2015-01-23,2015-01-28,Standard Class,IM-15055,Ionia McGrath,Consumer,united states,las vegas,nevada,89115,West,OFF-PA-10001804,Office Supplies,Paper,xerox 195,40.08
1,7389,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,united states,omaha,nebraska,68104,Central,TEC-PH-10004897,Technology,Phones,mediabridge sport armband iphone 5s,29.97
1,1795,CA-2017-140774,2017-09-05,2017-09-10,Standard Class,BE-11455,Brad Eason,Home Office,united states,olathe,kansas,66062,Central,OFF-AR-10004022,Office Supplies,Art,panasonic kp-380bk classic electric pencil sharpener,107.94
1,6403,CA-2018-125472,2018-05-30,2018-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,united states,lafayette,louisiana,70506,South,OFF-BI-10000591,Office Supplies,Binders,avery binder labels,3.89
1,9078,US-2015-124625,2015-11-03,2015-11-07,Standard Class,SP-20650,Stephanie Phelps,Corporate,united states,omaha,nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,belkin f8e887 usb wired ergonomic keyboard,89.97
1,8151,CA-2015-167997,2015-01-26,2015-01-29,First Class,CA-11965,Carol Adams,Corporate,united states,rapid city,south dakota,57701,Central,FUR-BO-10004409,Furniture,Bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",141.96
1,2038,CA-2016-119214,2016-01-23,2016-01-27,Standard Class,CW-11905,Carl Weiss,Home Office,united states,bozeman,montana,59715,West,OFF-LA-10003077,Office Supplies,Labels,avery 500,14.62
1,3522,CA-2017-114482,2017-11-21,2017-11-25,Second Class,DM-13345,Denise Monton,Corporate,united states,des moines,iowa,50315,Central,OFF-PA-10003845,Office Supplies,Paper,xerox 1987,40.46
1,9210,CA-2018-142776,2018-12-11,2018-12-14,Second Class,RS-19870,Roy Skaria,Home Office,united states,burlington,iowa,52601,Central,OFF-EN-10003160,Office Supplies,Envelopes,pastel pink envelopes,7.28
1,7614,US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,Brosina Hoffman,Consumer,united states,garden city,kansas,67846,Central,OFF-AR-10001149,Office Supplies,Art,"sanford colorific colored pencils, 12/box",5.76
1,6724,US-2018-166394,2018-09-04,2018-09-06,Second Class,VM-21835,Vivian Mathis,Consumer,united states,nashua,new hampshire,3060,East,OFF-FA-10001843,Office Supplies,Fasteners,staples,14.82
1,5589,CA-2015-168158,2015-07-19,2015-07-24,Standard Class,EM-14140,Eugene Moren,Home Office,united states,great falls,montana,59405,West,OFF-BI-10001759,Office Supplies,Binders,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", dark blue",6.096
1,4466,CA-2016-163895,2016-08-07,2016-08-11,Standard Class,NS-18640,Noel Staavos,Corporate,united states,boise,idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,"accohide 3-ring binder, blue, 1""",3.304
1,1176,CA-2017-161207,2017-08-29,2017-09-03,Standard Class,AB-10060,Adam Bellavance,Home Office,united states,concord,new hampshire,3301,East,OFF-SU-10000381,Office Supplies,Supplies,acme forged steel scissors with black enamel handles,27.93
1,9737,US-2016-100069,2016-06-29,2016-07-03,Standard Class,NF-18475,Neil Französisch,Home Office,united states,omaha,nebraska,68104,Central,TEC-PH-10004667,Technology,Phones,cisco 8x8 inc. 6753i ip business phone system,269.98
1,5122,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,united states,lafayette,louisiana,70506,South,TEC-AC-10002926,Technology,Accessories,logitech wireless marathon mouse m705,99.98
1,4955,CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,united states,north las vegas,nevada,89031,West,OFF-AR-10002335,Office Supplies,Art,dixon oriole pencils,18.06
1,6964,CA-2017-157161,2017-07-16,2017-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,united states,columbia,south carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"eberhard faber 3 1/2"" golf pencils",22.32
1,1509,CA-2018-108294,2018-12-10,2018-12-10,Same Day,LS-16975,Lindsay Shagiari,Home Office,united states,omaha,nebraska,68104,Central,OFF-BI-10004965,Office Supplies,Binders,ibico covers for plastic or wire binding elements,34.5
1,4030,CA-2018-124296,2018-12-24,2018-12-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,united states,lafayette,louisiana,70506,South,TEC-MA-10003183,Technology,Machines,dymo cardscan personal v9 business card scanner,479.97
1,7841,US-2015-137869,2015-03-28,2015-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,united states,des moines,iowa,50315,Central,FUR-TA-10003954,Furniture,Tables,hon 94000 series round tables,1184.72
1,6438,US-2018-116897,2018-05-27,2018-05-29,First Class,JG-15160,James Galang,Consumer,united states,pocatello,idaho,83201,West,TEC-PH-10004389,Technology,Phones,nokia lumia 925,302.376
1,9159,CA-2015-134215,2015-08-04,2015-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,united states,bangor,maine,4401,East,TEC-AC-10002473,Technology,Accessories,maxell 4.7gb dvd-r,255.42
1,5531,CA-2018-160885,2018-12-02,2018-12-06,Standard Class,JK-16090,Juliana Krohn,Consumer,united states,omaha,nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,clearone chatattach 160 - speaker phone,2479.96
1,1628,CA-2016-143119,2016-09-24,2016-09-30,Standard Class,MC-17275,Marc Crier,Consumer,united states,lafayette,louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,harbour creations steel folding chair,517.5
1,8577,CA-2018-106747,2018-07-03,2018-07-04,First Class,TS-21505,Tony Sayre,Consumer,united states,concord,new hampshire,3301,East,FUR-FU-10004188,Furniture,Furnishings,luxo professional combination clamp-on lamps,102.3
1,9726,CA-2018-142293,2018-09-17,2018-09-20,First Class,SC-20380,Shahid Collister,Consumer,united states,boise,idaho,83704,West,TEC-AC-10001109,Technology,Accessories,logitech trackman marble mouse,89.97
1,8706,US-2015-132745,2015-10-01,2015-10-05,Standard Class,NF-18475,Neil Französisch,Home Office,united states,reno,nevada,89502,West,OFF-FA-10000254,Office Supplies,Fasteners,sterling rubber bands by alliance,4.71
1,5561,US-2016-114741,2016-12-06,2016-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,united states,north las vegas,nevada,89031,West,OFF-LA-10004853,Office Supplies,Labels,avery 483,14.94
1,5559,US-2016-114741,2016-12-06,2016-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,united states,north las vegas,nevada,89031,West,OFF-PA-10000048,Office Supplies,Paper,xerox 20,6.48
1,6178,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,united states,columbia,south carolina,29203,South,OFF-EN-10001453,Office Supplies,Envelopes,"tyvek interoffice envelopes, 9 1/2"" x 12 1/2"", 100/box",121.96
1,5275,CA-2016-162887,2016-11-07,2016-11-09,Second Class,SV-20785,Stewart Visinsky,Consumer,united states,burlington,vermont,,East,FUR-CH-10000595,Furniture,Chairs,safco contoured stacking chairs,715.2
1,3053,US-2018-148054,2018-10-06,2018-10-11,Standard Class,NZ-18565,Nick Zandusky,Home Office,united states,meridian,idaho,83642,West,OFF-PA-10001295,Office Supplies,Paper,computer printout paper with letter-trim perforations,37.94
1,878,CA-2017-116736,2017-01-17,2017-01-21,Standard Class,CC-12430,Chuck Clark,Home Office,united states,concord,new hampshire,3301,East,TEC-AC-10002049,Technology,Accessories,logitech g19 programmable gaming keyboard,371.97
1,3065,CA-2018-106859,2018-03-13,2018-03-18,Second Class,BF-11215,Benjamin Farhat,Home Office,united states,albuquerque,new mexico,87105,West,OFF-ST-10000615,Office Supplies,Storage,"simplifile personal file, black granite, 15w x 6-15/16d x 11-1/4h",90.8
1,6231,CA-2018-127656,2018-07-11,2018-07-17,Standard Class,NW-18400,Natalie Webber,Consumer,united states,waterloo,iowa,50701,Central,OFF-AR-10001166,Office Supplies,Art,staples in misc. colors,30.32
1,8359,CA-2015-110555,2015-04-11,2015-04-18,Standard Class,MM-18055,Michelle Moray,Consumer,united states,great falls,montana,59405,West,TEC-PH-10000586,Technology,Phones,at&t sb67148 synj,105.584
1,9127,CA-2016-157028,2016-11-28,2016-12-03,Standard Class,MA-17995,Michelle Arnett,Home Office,united states,las cruces,new mexico,88001,West,OFF-AR-10004441,Office Supplies,Art,bic brite liner highlighters,8.28
1,1672,CA-2017-107615,2017-03-22,2017-03-25,First Class,RB-19645,Robert Barroso,Corporate,united states,north las vegas,nevada,89031,West,TEC-AC-10001013,Technology,Accessories,logitech clearchat comfort/usb headset h390,58.58
1,8784,CA-2017-116911,2017-09-15,2017-09-20,Standard Class,JD-16150,Justin Deggeller,Corporate,united states,twin falls,idaho,83301,West,FUR-TA-10003473,Furniture,Tables,bretford rectangular conference table tops,1128.39
1,7380,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,united states,omaha,nebraska,68104,Central,OFF-ST-10000419,Office Supplies,Storage,"rogers jumbo file, granite",40.74
1,23,CA-2017-137330,2017-12-09,2017-12-13,Standard Class,KB-16585,Ken Black,Corporate,united states,fremont,nebraska,68025,Central,OFF-AP-10001492,Office Supplies,Appliances,"acco six-outlet power strip, 4' cord length",60.34
1,7818,CA-2017-138478,2017-10-21,2017-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,united states,north las vegas,nevada,89031,West,OFF-PA-10001801,Office Supplies,Paper,xerox 193,35.88
1,771,CA-2018-104220,2018-01-30,2018-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,united states,des moines,iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,cardinal easyopen d-ring binders,18.28
1,3838,CA-2015-126760,2015-07-26,2015-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,united states,north las vegas,nevada,89031,West,TEC-PH-10001363,Technology,Phones,apple iphone 5s,911.984
1,5124,CA-2015-149538,2015-04-04,2015-04-08,Standard Class,KB-16585,Ken Black,Corporate,united states,lafayette,louisiana,70506,South,OFF-PA-10002195,Office Supplies,Paper,xerox 1966,12.96
1,4321,CA-2015-152345,2015-12-29,2016-01-03,Second Class,ST-20530,Shui Tom,Consumer,united states,albuquerque,new mexico,87105,West,OFF-ST-10003123,Office Supplies,Storage,fellowes bases and tops for staxonsteel/high-stak systems,33.29
1,6180,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,united states,columbia,south carolina,29203,South,OFF-ST-10000563,Office Supplies,Storage,fellowes bankers box stor/drawer steel plus,63.96
1,2891,CA-2015-142727,2015-04-29,2015-05-01,Second Class,HG-14845,Harry Greene,Consumer,united states,lake charles,louisiana,70601,South,FUR-CH-10002304,Furniture,Chairs,"global stack chair without arms, black",51.96
1,2449,CA-2016-128027,2016-09-14,2016-09-17,Second Class,CM-12385,Christopher Martinez,Consumer,united states,north charleston,south carolina,29406,South,OFF-ST-10001809,Office Supplies,Storage,fellowes officeware wire shelving,269.49
1,2319,CA-2018-122035,2018-07-20,2018-07-25,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,united states,sioux falls,south dakota,57103,Central,TEC-AC-10003095,Technology,Accessories,logitech g35 7.1-channel surround sound headset,389.97
1,8464,CA-2015-100881,2015-03-28,2015-04-01,Standard Class,DR-12940,Daniel Raglin,Home Office,united states,albuquerque,new mexico,87105,West,TEC-PH-10003273,Technology,Phones,at&t tr1909w,302.376
1,1640,CA-2017-157266,2017-05-26,2017-06-01,Standard Class,TB-21280,Toby Braunhardt,Consumer,united states,washington,district of columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,wilson jones turn tabs binder tool for ring binders,9.64
1,2235,CA-2018-104066,2018-12-05,2018-12-10,Standard Class,QJ-19255,Quincy Jones,Corporate,united states,burlington,vermont,,East,TEC-AC-10001013,Technology,Accessories,logitech clearchat comfort/usb headset h390,205.03
1,2437,CA-2018-140053,2018-07-03,2018-07-10,Standard Class,CA-12265,Christina Anderson,Consumer,united states,farmington,new mexico,87401,West,FUR-FU-10003708,Furniture,Furnishings,"tenex traditional chairmats for medium pile carpet, standard lip, 36"" x 48""",545.85
1,5418,CA-2015-132542,2015-10-06,2015-10-08,Second Class,AM-10360,Alice McCarthy,Corporate,united states,omaha,nebraska,68104,Central,OFF-BI-10004099,Office Supplies,Binders,gbc velobinder strips,15.36
1,6181,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,united states,columbia,south carolina,29203,South,TEC-PH-10000369,Technology,Phones,htc one mini,629.95
1,2401,CA-2018-147361,2018-09-09,2018-09-15,Standard Class,SB-20290,Sean Braxton,Corporate,united states,florence,south carolina,29501,South,OFF-ST-10002214,Office Supplies,Storage,x-rack file for hanging folders,56.45
1,8741,CA-2017-102498,2017-07-24,2017-07-25,First Class,JG-15160,James Galang,Consumer,united states,lafayette,louisiana,70506,South,OFF-AR-10004456,Office Supplies,Art,panasonic kp-4abk battery-operated pencil sharpener,73.2
1,7388,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,united states,omaha,nebraska,68104,Central,FUR-FU-10003664,Furniture,Furnishings,"electrix architect's clamp-on swing arm lamp, black",1336.44
1,9147,US-2017-165505,2017-01-23,2017-01-27,Standard Class,CB-12535,Claudia Bergmann,Corporate,united states,burlington,vermont,,East,TEC-AC-10002926,Technology,Accessories,logitech wireless marathon mouse m705,99.98
1,3028,CA-2015-106719,2015-08-24,2015-08-24,Same Day,RB-19645,Robert Barroso,Corporate,united states,billings,montana,59102,West,OFF-BI-10002799,Office Supplies,Binders,"slimview poly binder, 3/8""",8.288
1,872,CA-2016-131128,2016-10-19,2016-10-20,First Class,TB-21520,Tracy Blumstein,Consumer,united states,concord,new hampshire,3301,East,OFF-PA-10003591,Office Supplies,Paper,southworth 100% cotton the best paper,34.44
1,4142,CA-2017-136287,2017-06-13,2017-06-17,Standard Class,SS-20590,Sonia Sunley,Consumer,united states,wichita,kansas,67212,Central,OFF-LA-10003148,Office Supplies,Labels,avery 51,18.9
1,5948,CA-2016-115924,2016-09-14,2016-09-18,Second Class,BE-11455,Brad Eason,Home Office,united states,des moines,iowa,50315,Central,OFF-BI-10004040,Office Supplies,Binders,wilson jones impact binders,25.9
1,7660,CA-2018-146493,2018-06-01,2018-06-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,united states,fremont,nebraska,68025,Central,OFF-BI-10003676,Office Supplies,Binders,"gbc standard recycled report covers, clear plastic sheets",53.9
1,4571,US-2016-152128,2016-05-25,2016-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,united states,wichita,kansas,67212,Central,OFF-AR-10002445,Office Supplies,Art,sanford major accent highlighters,21.24
